table;var;format;description;nomenclature
T_HADaa_nnGRP;GHT_NBJ;Num;Groupage PAPRICA : nombre de jours;-
T_HADaa_nnGRP;GHT_NUM;Char;Groupage PAPRICA : n° du GHT;-
T_HADaa_nnGRP;PAP_GRP_GHPC;Char;Groupage PAPRICA : n° du GHPC;-
T_HADaa_nnGRP;PAP_GRP_RET;Char;Groupage PAPRICA : code retour;-
T_HADaa_nnGRP;PAP_GRP_VER;Char;Groupage établissement : version de la classification;-
T_HADaa_nnGRP;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnGRP;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnGRP;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnMED;ACH_PRI_ADM;Num;Prix d'achat multiplié par le nombre administré;-
T_HADaa_nnMED;ADM_ANN;Char;Année de la date d'administration;-
T_HADaa_nnMED;ADM_MOIS;Char;Mois de la date d'administration;-
T_HADaa_nnMED;ADM_NBR;Num;Nombre administré éventuellement fractionnaire;-
T_HADaa_nnMED;ANN;Char;Année période;-
T_HADaa_nnMED;DAT_DELAI;Num;Délai entre la date d’entrée du séjour et la date de dispensation;-
T_HADaa_nnMED;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnMED;INI_VAL_PRS;Char;Validation initiale de la prescription par un centre de référence ou de compétence;-
T_HADaa_nnMED;MOIS;Char;N° période (mois);-
T_HADaa_nnMED;PRS_TYP;Char;Type de prestation;-
T_HADaa_nnMED;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnMED;SEJ_NBR;Num;Nombre de séjours impliqués;-
T_HADaa_nnMED;SEQ_SEJ;Char;Numéro de la séquence dans le séjour;-
T_HADaa_nnMED;SSEQ_NUM;Char;Numéro de sous-séquence;-
T_HADaa_nnMED;TOP_UCD_AUTO;Char;Top transcodage UCD13 auto;-
T_HADaa_nnMED;UCD_UCD_COD;Char;Code UCD;-
T_HADaa_nnMED;COD_LES;char;Code indication des spécialités pharmaceutiques inscrites sur la liste en sus;-
T_HADaa_nnMEDATU;ACH_PRI_ADM;Num;Prix d'achat multiplié par le nombre administré;-
T_HADaa_nnMEDATU;ADM_ANN;Char;Année de la date d'administration;-
T_HADaa_nnMEDATU;ADM_MOIS;Char;Mois de la date d'administration;-
T_HADaa_nnMEDATU;ADM_NBR;Num;Nombre administré éventuellement fractionnaire;-
T_HADaa_nnMEDATU;ANN;Char;Année période;-
T_HADaa_nnMEDATU;DAT_DELAI;Num;Délai entre la date d’entrée du séjour et la date de dispensation;-
T_HADaa_nnMEDATU;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnMEDATU;FAC_NUM;Char;N° séquentiel de facture;-
T_HADaa_nnMEDATU;INI_VAL_PRS;Char;Validation initiale de la prescription par un centre de référence ou de compétence;-
T_HADaa_nnMEDATU;MOIS;Char;N° période (mois);-
T_HADaa_nnMEDATU;PRS_TYP;Char;Type de prestation;-
T_HADaa_nnMEDATU;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnMEDATU;SEJ_NBR;Num;Nombre de séjours impliqués;-
T_HADaa_nnMEDATU;SEQ_SEJ;Char;Numéro de la séquence dans le séjour;-
T_HADaa_nnMEDATU;SSEQ_NUM;Char;Numéro de sous-séquence;-
T_HADaa_nnMEDATU;TOP_UCD_AUTO;Char;Top transcodage UCD13 auto;-
T_HADaa_nnMEDATU;UCD_UCD_COD;Char;Code UCD;-
T_HADaa_nnMEDCHL;ACH_PRI_ADM;Num;Prix d'achat multiplié par le nombre administré;-
T_HADaa_nnMEDCHL;ADM_ANN;Char;Année de la date d'administration;-
T_HADaa_nnMEDCHL;ADM_MOIS;Char;Mois de la date d'administration;-
T_HADaa_nnMEDCHL;ADM_NBR;Num;Nombre administré éventuellement fractionnaire;-
T_HADaa_nnMEDCHL;ANN;Char;Année période;-
T_HADaa_nnMEDCHL;DAT_DELAI;Num;Délai entre la date d’entrée du séjour et la date de dispensation;-
T_HADaa_nnMEDCHL;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnMEDCHL;FAC_NUM;Char;N° séquentiel de facture;-
T_HADaa_nnMEDCHL;INI_VAL_PRS;Char;Validation initiale de la prescription par un centre de référence ou de compétence;-
T_HADaa_nnMEDCHL;MOIS;Char;N° période (mois);-
T_HADaa_nnMEDCHL;PRS_TYP;Char;Type de prestation;-
T_HADaa_nnMEDCHL;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnMEDCHL;SEJ_NBR;Num;Nombre de séjours impliqués;-
T_HADaa_nnMEDCHL;SEQ_SEJ;Char;Numéro de la séquence dans le séjour;-
T_HADaa_nnMEDCHL;SSEQ_NUM;Char;Numéro de sous-séquence;-
T_HADaa_nnMEDCHL;TOP_UCD_AUTO;Char;Top transcodage UCD13 auto;-
T_HADaa_nnMEDCHL;UCD_UCD_COD;Char;Code UCD;-
T_HADaa_nnSTC;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnSTC;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnSTC;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnSTC;GRG_COD_CTL;Char;Contrôle code grand régime;-
T_HADaa_nnSTC;GES_COD_CTL;Char;Code retour controle «code gestion»;-
T_HADaa_nnSTC;EXO_TM_CTL;Char;Contrôle code justification d'exonération du TM;-
T_HADaa_nnSTC;COD_PEC_CTL;Char;Contrôle code prise en charge forfait journalier;-
T_HADaa_nnSTC;NAT_ASS_CTL;Char;Contrôle code nature d'assurance;-
T_HADaa_nnSTC;TYP_CTR_CTL;Char;Contrôle type de contrat souscrit auprès d'un organisme complémentaire;-
T_HADaa_nnSTC;SEJ_FAC_CTL;Char;Contrôle code séjour facturable à l'AM;-
T_HADaa_nnSTC;MNF_AM_CTL;Char;Code retour contrôle « motif de la non facturation à l'assurance maladie »;-
T_HADaa_nnSTC;FAC_18E_CTL;Char;Contrôle code facturation des 18 euros;-
T_HADaa_nnSTC;NBR_VEN_CTL;Char;Contrôle format nombre de venues;-
T_HADaa_nnSTC;FAC_MNT_TM_CTL;Char;Contrôle format montant à facturer au titre du TM;-
T_HADaa_nnSTC;FAC_MNT_FJ_CTL;Char;Contrôle format montant à facturer au titre du FJ;-
T_HADaa_nnSTC;TOT_MNT_AM_CTL;Char;Contrôle format montant total remboursable par AM;-
T_HADaa_nnSTC;MAJ_MNT_CTL;Char;Contrôle format montant majoration parcours de soins;-
T_HADaa_nnSTC;REM_BAS_CTL;Char;Contrôle montant base remboursement;-
T_HADaa_nnSTC;REM_TAU_CTL;Char;Contrôle taux de remboursement;-
T_HADaa_nnSTC;PAT_CMU_CTL;Char;Code retour contrôle « Patient bénéficiaire de la CMU »;-
T_HADaa_nnSTC;DAT_HOS_CTL;Char;code retour controlme identifiant anonyme hosp;-
T_HADaa_nnSTC;TOT_MNT_AMC_CTL;Char;Code retour contrôle « Montant total du séjour remboursable pour l'AMC »;-
T_HADaa_nnSTC;PA_COD_CTL;char;Code retour contrôle « Code participation assuré »;-
T_HADaa_nnSTC;ENT_NUM_CTL;char;Code retour contrôle « N° d’entrée »;-
T_HADaa_nnSTC;PEC_SOI_URG_CTL;char;Code retour contrôle «Confirmation de la prise en charge dans le cadre du dispositif des soins urgents« ;-
T_HADaa_nnSTC;NAT_PJ_DT_CTL;char;Code retour contrôle «Nature de la pièce justificative des droits«;-
T_HADaa_nnSTC;DAT_PEC_CTL;char;Code retour contrôle «Prise en charge établie le«;-
T_HADaa_nnSTC;CAI_NUM_CTL;char;Code retour contrôle «Délivrée par«;-
T_HADaa_nnSTC;REG_PEC_ASS_CTL;char;Code retour contrôle «Régime de prestation de l’assuré«;-
T_HADaa_nnSTC;TOP_ECL_FLX_CTL;char;Code retour contrôle «Top éclatement des flux par l’établissement«;-
T_HADaa_nnSTC;DAT_DEB_FAC_CTL;char;Code retour contrôle «Date d’entrée«;-
T_HADaa_nnSTC;DAT_FIN_FAC_CTL;char;Code retour contrôle «Date de sortie«;-
T_HADaa_nnSTC;CAI_GES_CTL;char;Code retour contrôle « N° caisse gestionnaire »;-
T_HADaa_nnSTC;CENT_GES_CTL;char;Code retour contrôle « N° centre gestionnaire »;-
T_HADaa_nnSTC;GRG_COD;Char;Code grand régime;-
T_HADaa_nnSTC;GES_COD;char;Code gestion;-
T_HADaa_nnSTC;EXO_TM;Char;Code justification d’exonération du ticket modérateur;-
T_HADaa_nnSTC;FJ_COD_PEC;Char;Code de prise en charge du forfait journalier;-
T_HADaa_nnSTC;NAT_ASS;Char;Nature d’assurance;-
T_HADaa_nnSTC;TYP_CTR;Char;Type de contrat souscrit auprès d'un organisme complémentaire;-
T_HADaa_nnSTC;FAC_SEJ_AM;Char;Séjour facturable à l’assurance maladie;-
T_HADaa_nnSTC;MNF_AM;Char;Motif de la non facturation à l'assurance maladie;-
T_HADaa_nnSTC;FAC_18E;Char;Facturation du 18 euros;-
T_HADaa_nnSTC;FAC_NBR_VEN;Num;Nombre de venues de la facture;-
T_HADaa_nnSTC;FAC_MNT_TM;Num;Montant à facturer au titre du ticket modérateur;-
T_HADaa_nnSTC;FAC_MNT_FJ;Num;Montant à facturer au titre du forfait journalier;-
T_HADaa_nnSTC;TOT_MNT_AM;Num;Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes);-
T_HADaa_nnSTC;MAJ_MNT_PS;Num;Montant lié à la majoration au parcours de soin;-
T_HADaa_nnSTC;REM_BAS_MNT;Num;Montant base remboursement;-
T_HADaa_nnSTC;REM_TAU;Num;Taux de remboursement;-
T_HADaa_nnSTC;PAT_CMU;Char;Patient bénéficiaire de la CMU;-
T_HADaa_nnSTC;DAT_HOS;Char;Date de l’hospitalisation cryptee;-
T_HADaa_nnSTC;TOT_MNT_AMC;Num;Montant total du séjour remboursable pour l'AMC;-
T_HADaa_nnSTC;PA_COD;char;Code participation assuré ;-
T_HADaa_nnSTC;ENT_NUM;char;N° d’entrée;-
T_HADaa_nnSTC;CAI_GES;char;N° caisse gestionnaire;-
T_HADaa_nnSTC;CENT_GES;char;N° centre gestionnaire ;-
T_HADaa_nnSTC;PEC_SOI_URG;char;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;-
T_HADaa_nnSTC;NAT_PJ_DT;char;Nature de la pièce justificative des droits;-
T_HADaa_nnSTC;DAT_PEC;char;Prise en charge établie le;-
T_HADaa_nnSTC;CAI_NUM;char;Délivrée par;-
T_HADaa_nnSTC;REG_PEC_ASS;char;Régime de prestation de l’assuré;-
T_HADaa_nnSTC;TOP_ECL_FLX;char;Top éclatement des flux par l’établissement;-
T_HADaa_nnSTC;DAT_DEB_FAC;char;Date d’entrée;-
T_HADaa_nnSTC;DAT_FIN_FAC;char;Date de sortie;-
T_HADaa_nnSTC;RAC_MNT_PAT_CTL;char;Code retour contrôle « Montant total du séjour facturé au patient «;-
T_HADaa_nnSTC;NBR_REJET_AMO_CTL;char;Code retour contrôle « Rejet AMO «;-
T_HADaa_nnSTC;FAC_AMO_DT_CTL;char;Code retour contrôle « Date de facturation AMO «;-
T_HADaa_nnSTC;FAC_AMC_DT_CTL;char;Code retour contrôle « Date de facturation AMC «;-
T_HADaa_nnSTC;FAC_RAC_DT_CTL;char;Code retour contrôle « Date de facturation patient «;-
T_HADaa_nnSTC;PAI_AMO_DT_CTL;char;Code retour contrôle « Date de paiement AMO «;-
T_HADaa_nnSTC;PAI_AMC_DT_CTL;char;Code retour contrôle « Date de paiement AMC «;-
T_HADaa_nnSTC;PAI_RAC_DT_CTL;char;Code retour contrôle « Date de paiement patient «;-
T_HADaa_nnSTC;VALID_FAC_AMO_CTL;char;Code retour contrôle « Statut FT AMO «;-
T_HADaa_nnSTC;VALID_FAC_AMC_CTL;char;Code retour contrôle « Statut FT AMC «;-
T_HADaa_nnSTC;VALID_FAC_RAC_CTL;char;Code retour contrôle « Statut FT patient «;-
T_HADaa_nnSTC;PAYS_ASS_PAT_CTL;char;Code retour contrôle « Pays d’assurance social «;-
T_HADaa_nnSTC;RAC_MNT_PAT;num;Montant total du séjour facturé au patient;-
T_HADaa_nnSTC;NBR_REJET_AMO;char;Rejet AMO;-
T_HADaa_nnSTC;FAC_AMO_DT;char;Date de facturation AMO;-
T_HADaa_nnSTC;FAC_AMC_DT;char;Date de facturation AMC;-
T_HADaa_nnSTC;FAC_RAC_DT;char;Date de facturation patient;-
T_HADaa_nnSTC;PAI_AMO_DT;char;Date de paiement AMO;-
T_HADaa_nnSTC;PAI_AMC_DT;char;Date de paiement AMC;-
T_HADaa_nnSTC;PAI_RAC_DT;char;Date de paiement patient;-
T_HADaa_nnSTC;VALID_FAC_AMO;char;Statut FT AMO;-
T_HADaa_nnSTC;VALID_FAC_AMC;char;Statut FT AMC;-
T_HADaa_nnSTC;VALID_FAC_RAC;char;Statut FT patient;-
T_HADaa_nnSTC;PAYS_ASS_PAT;char;Pays d’assurance social;-
T_HADaa_nnS;ETA_NUM_EPMSI;char;Numéro FINESS e-PMSI;-
T_HADaa_nnS;RAPSS_NUM;char;Numéro de version du format de SRAPSS;-
T_HADaa_nnS;ETA_NUM_GEO;char;Numéro FINESS géographique;-
T_HADaa_nnS;RHAD_NUM;char;Numéro séquentiel d'entrée;-
T_HADaa_nnS;COD_SEX;char;Sexe du patient;-
T_HADaa_nnS;SEJ_NBJ;Num;Nombre de journées dans le séjour = durée sur séjours terminés (date de sortie-date d'entrée);-
T_HADaa_nnS;HAD_DUREE;Num;Durée couverte par les séquences (tous séjours);-
T_HADaa_nnS;SEJ_FINI;char;Indicateur de séjour terminé;-
T_HADaa_nnS;SEJ_ERR;char;indicateur de séjour 100% en erreur;-
T_HADaa_nnS;SOR_MOI;char;Mois de la date de sortie du séjour;-
T_HADaa_nnS;SOR_ANN;char;Année de la date de sortie du séjour;-
T_HADaa_nnS;ENT_MOD;char;Mode d’entrée;-
T_HADaa_nnS;ENT_PRV;char;Provenance;-
T_HADaa_nnS;SOR_MOD;char;Mode de sortie;-
T_HADaa_nnS;SOR_DES;char;Destination;-
T_HADaa_nnFA;AGE_ANN;Num;Age;-
T_HADaa_nnFA;CMU_BEN_PAT;Char;Patient bénéficiaire de la CMU;-
T_HADaa_nnFA;COD_CIV;Char;Code civilité ;-
T_HADaa_nnFA;COD_SEX;Char;Sexe;-
T_HADaa_nnFA;CON_TYP;Char;Type de contrat souscrit auprès d'un organisme complémentaire;-
T_HADaa_nnFA;ENT_ANN;Char;Année de la date d'entrée;-
T_HADaa_nnFA;ENT_MOI;Char;Mois de la date d'entrée;-
T_HADaa_nnFA;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnFA;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFA;EXO_TM;Char;Justification d'exonération du TM;-
T_HADaa_nnFA;COD_PEC;Char;Code de prise en charge;-
T_HADaa_nnFA;FAC_ETL;Char;Etat de liquidation de la facture;-
T_HADaa_nnFA;FAC_NUM;Char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFA;GES_COD;Char;Code gestion;-
T_HADaa_nnFA;HON_AM_MNR;Num;Total honoraire remboursable AM;-
T_HADaa_nnFA;HON_MNT;Num;Total honoraire Facturé;-
T_HADaa_nnFA;HON_OC_MNR;Num;Total remboursable OC pour les honoraires;-
T_HADaa_nnFA;NAT_ASS;Char;Nature assurance;-
T_HADaa_nnFA;NOE_RGM;Char;Code Gd régime;-
T_HADaa_nnFA;OPE_NAT;Char;Nature opération;-
T_HADaa_nnFA;PAS_OC_MNT;Num;Total participation assuré avant OC;-
T_HADaa_nnFA;PH_AMO_MNR;Num;Total remboursable AMO Prestation hospitalières;-
T_HADaa_nnFA;PH_BRM;Num;Total Base Remboursement Prestation hospitalière;-
T_HADaa_nnFA;PH_MNT;Num;Montant total facturé pour  PH;-
T_HADaa_nnFA;PH_OC_MNR;Num;Total remboursable OC pour les PH;-
T_HADaa_nnFA;RHAD_NUM;Char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFA;SOR_ANN;Char;Année de la date de sortie;-
T_HADaa_nnFA;SOR_MOI;Char;Mois de la date de sortie;-
T_HADaa_nnFA;TYP_ART;Char;Type d'enregistrement;-
T_HADaa_nnFA;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_HADaa_nnFA;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_HADaa_nnFA;RNG_BEN;char;Rang de bénéficiaire;-
T_HADaa_nnFA;RNG_NAI;char;Rang de naissance;-
T_HADaa_nnFB;ACT_COD;Char;Code acte;-
T_HADaa_nnFB;ACT_COE;Num;Cœfficient;-
T_HADaa_nnFB;ACT_NBR;Num;Quantité;-
T_HADaa_nnFB;AMC_MNR;Num;Montant remboursable par l'organisme complémentaire (AMC);-
T_HADaa_nnFB;AMO_MNR;Num;Montant Remboursable par la caisse (AMO);-
T_HADaa_nnFB;DEL_DAT_ENT;Num;delai par rapport à la date d'entrée;-
T_HADaa_nnFB;ENT_ANN;Char;Année de la date de début de séjour;-
T_HADaa_nnFB;ENT_MOI;Char;Mois de la date de début de séjour;-
T_HADaa_nnFB;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnFB;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFB;ETE_GHS_NUM;Num;N° GHS;-
T_HADaa_nnFB;EXO_TM;Char;Justification exonération TM;-
T_HADaa_nnFB;FAC_MNT;Num;Montant total de la dépense;-
T_HADaa_nnFB;FAC_NUM;Char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFB;FJ_COD_PEC;Char;Code prise en charge FJ;-
T_HADaa_nnFB;GHT_NUM;Char;N° de GHT;-
T_HADaa_nnFB;HAD_COE;Num;Cœfficient HAD;-
T_HADaa_nnFB;NOE_MNR;Num;Montant remboursé NOEMIE Retour;-
T_HADaa_nnFB;NOE_OPE;Char;Nature opération récupération NOEMIE Retour;-
T_HADaa_nnFB;PRI_UNI;Num;Prix Unitaire;-
T_HADaa_nnFB;PSH_DMT;Char;Discipline de prestation (ex DMT);-
T_HADaa_nnFB;PSH_MDT;Char;Mode de traitement;-
T_HADaa_nnFB;REM_BAS;Num;Montant Base remboursement;-
T_HADaa_nnFB;REM_TAU;Num;Taux applicable à la prestation;-
T_HADaa_nnFB;RHAD_NUM;Char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFB;SOR_ANN;Char;Année de la date de fin de séjour;-
T_HADaa_nnFB;SOR_MOI;Char;Mois de la date de fin de séjour;-
T_HADaa_nnFB;TYP_ART;Char;Type d'enregistrement;-
T_HADaa_nnFC;ACT_ANN;Char;Année de la date de l'acte;-
T_HADaa_nnFC;ACT_COD;Char;Code acte;-
T_HADaa_nnFC;ACT_COE;Num;Cœfficient;-
T_HADaa_nnFC;ACT_DNB;Num;Dénombrement;-
T_HADaa_nnFC;ACT_MOI;Char;Mois de la date de l'acte;-
T_HADaa_nnFC;ACT_NBR;Num;Quantité;-
T_HADaa_nnFC;AMC_MNR;Num;Montant remboursable par AMC;-
T_HADaa_nnFC;AMO_MNR;Num;Montant Remboursable par AMO;-
T_HADaa_nnFC;DEL_DAT_ENT;Num;delai par rapport à la date d'entrée;-
T_HADaa_nnFC;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnFC;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFC;EXO_TM;Char;Justification exo TM;-
T_HADaa_nnFC;EXE_SPE;Char;Spécialité exécutant;-
T_HADaa_nnFC;FAC_NUM;Char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFC;HON_MNT;Num;Montant des honoraire (dépassement compris);-
T_HADaa_nnFC;NOE_MNR;Num;Montant remboursé NOEMIE Retour;-
T_HADaa_nnFC;NOE_OPE;Char;Nature opération récupération NOEMIE Retour;-
T_HADaa_nnFC;PRI_UNI;Num;Prix Unitaire;-
T_HADaa_nnFC;PSH_DMT;Char;Discipline de prestation (ex DMT);-
T_HADaa_nnFC;PSH_MDT;Char;Mode de traitement;-
T_HADaa_nnFC;REM_BAS;Num;Montant Base remboursement;-
T_HADaa_nnFC;REM_TAU;Num;Taux Remboursement;-
T_HADaa_nnFC;RHAD_NUM;Char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFC;TYP_ART;Char;Type d'enregistrement;-
T_HADaa_nnFH;ACH_PRI;Num;Prix d'achat unitaire TTC;-
T_HADaa_nnFH;COD_UCD;Char;Code UCD;-
T_HADaa_nnFH;COE_TAU;Num;Coefficient de fractionnement;-
T_HADaa_nnFH;DEL_DAT_ENT;Num;delai par rapport à la date d'entrée;-
T_HADaa_nnFH;ENT_ANN;Char;Année de la date de début de séjour;-
T_HADaa_nnFH;ENT_MOI;Char;Mois de la date de début de séjour;-
T_HADaa_nnFH;ETA_NUM_EPMSI;Char;Numéro FINESS de l’entité juridique;-
T_HADaa_nnFH;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFH;FAC_NUM;Char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFH;FAC_TOT;Num;Montant total facturé TTC;-
T_HADaa_nnFH;MNT_UNI_ECA;Num;Montant unitaire de l'écart indemnisable;-
T_HADaa_nnFH;QUA_COD;Num;Quantité;-
T_HADaa_nnFH;RHAD_NUM;Char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFH;TOT_MNT_ECA;Num;Montant total de l'écart indemnisable;-
T_HADaa_nnFH;TYP_ART;Char;Type d'enregistrement;-
T_HADaa_nnFH;UCD_UCD_COD;Char;Code UCD sur 13 caractère avec 000 à gauche;-
T_HADaa_nnFH;COD_LES;char;Code indication des spécialités pharmaceutiques inscrites sur la liste en sus;-
T_HADaa_nnFM;ACT_ANN;Char;Année de la date de l'acte;-
T_HADaa_nnFM;ACT_DAT_COMP;Char;Compatible avec la date de l'acte;-
T_HADaa_nnFM;ACT_MOI;Char;Mois de la date de l'acte;-
T_HADaa_nnFM;ACV_ACT;Char;Activité;-
T_HADaa_nnFM;ANP_ACT;Char;Association non prévue;-
T_HADaa_nnFM;CCAM_COD;Char;Code CCAM (y compris extension PMSI);-
T_HADaa_nnFM;DEL_DAT_ENT;Num;delai par rapport à la date d'entrée;-
T_HADaa_nnFM;DENT_NUM_1;Char;N° dent 1;-
T_HADaa_nnFM;DENT_NUM_2;Char;N° dent 2;-
T_HADaa_nnFM;DENT_NUM_3;Char;N° dent 3;-
T_HADaa_nnFM;DENT_NUM_4;Char;N° dent 4;-
T_HADaa_nnFM;DENT_NUM_5;Char;N° dent 5;-
T_HADaa_nnFM;DENT_NUM_6;Char;N° dent 6;-
T_HADaa_nnFM;DENT_NUM_7;Char;N° dent 7;-
T_HADaa_nnFM;DENT_NUM_8;Char;N° dent 8;-
T_HADaa_nnFM;DENT_NUM_9;Char;N° dent 9;-
T_HADaa_nnFM;DENT_NUM_10;Char;N° dent 10;-
T_HADaa_nnFM;DENT_NUM_11;Char;N° dent 11;-
T_HADaa_nnFM;DENT_NUM_12;Char;N° dent 12;-
T_HADaa_nnFM;DENT_NUM_13;Char;N° dent 13;-
T_HADaa_nnFM;DENT_NUM_14;Char;N° dent 14;-
T_HADaa_nnFM;DENT_NUM_15;Char;N° dent 15;-
T_HADaa_nnFM;DENT_NUM_16;Char;N° dent 16;-
T_HADaa_nnFM;DOC_ACT;Char;Extension documentaire;-
T_HADaa_nnFM;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnFM;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFM;FAC_NUM;Char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFM;MOD_ACT1;Char;Modificateur 1;-
T_HADaa_nnFM;MOD_ACT2;Char;Modificateur 2;-
T_HADaa_nnFM;MOD_ACT3;Char;Modificateur 3;-
T_HADaa_nnFM;MOD_ACT4;Char;Modificateur 4;-
T_HADaa_nnFM;PHA_ACT;Char;Phase;-
T_HADaa_nnFM;PSH_DMT;Char;Discipline de prestation (ex DMT);-
T_HADaa_nnFM;PSH_MDT;Char;Mode de traitement;-
T_HADaa_nnFM;REM_EXP_ACT;Char;Code remb exceptionnel;-
T_HADaa_nnFM;RHAD_NUM;Char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFM;TYP_ART;Char;Type d'enregistrement;-
T_HADaa_nnFL;ACT_NBR;Num;Quantité acte;-
T_HADaa_nnFL;ANN_MOI;char;Mois et année de l'acte;-
T_HADaa_nnFL;DEL_DAT_ENT;Num;Delai par rapport à la date d'entrée rsfa;-
T_HADaa_nnFL;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnFL;ETA_NUM_GEO;Char;Numéro FINESS  géographique;-
T_HADaa_nnFL;FAC_NUM;char;N° Facture séquentiel;-
T_HADaa_nnFL;NABM_COD;char;Code acte NABM;-
T_HADaa_nnFL;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_HADaa_nnFL;PSH_MDT;char;Mode de traitement;-
T_HADaa_nnFL;RHAD_NUM;char;N° séquentiel;-
T_HADaa_nnFL;TYP_ART;char;Type d'enregistrement;-
T_HADaa_nnFI;DEL_DAT_ENT;Num;delai par rapport a date entree;-
T_HADaa_nnFI;ENT_ANN;char;Année de la date début de séjour;-
T_HADaa_nnFI;ENT_MOI;char;Mois de la date début de séjour;-
T_HADaa_nnFI;ETA_NUM_EPMSI;char;N° FINESS ePMSI;-
T_HADaa_nnFI;ETA_NUM_GEO;char;Numéro FINESS  géographique;-
T_HADaa_nnFI;ETB_NUM;char;Etablissement de transfert ou de retour ou lieu d'exécution de l'acte;-
T_HADaa_nnFI;FAC_NUM;char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFI;RHAD_NUM;char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFI;SEJ_FIN;char;Nature d'interruption ou de fin de séjour;-
T_HADaa_nnFI;SOR_ANN;char;Année de la date fin de séjour;-
T_HADaa_nnFI;SOR_MOI;char;Mois de la date fin de séjour;-
T_HADaa_nnFI;TYP_ART;char;Type d'enregistrement;-
T_HADaa_nnFP;DEL_DAT_ENT;Num;delai par rapport a date entree;-
T_HADaa_nnFP;ENT_ANN;char;Année de la date début de séjour;-
T_HADaa_nnFP;ENT_MOI;char;Mois de la date début de séjour;-
T_HADaa_nnFP;ETA_NUM_EPMSI;char;N° FINESS ePMSI;-
T_HADaa_nnFP;ETA_NUM_GEO;char;Numéro FINESS  géographique;-
T_HADaa_nnFP;FAC_MNT;Num;Montant total facturé;-
T_HADaa_nnFP;FAC_NUM;char;N° séquentiel de facture (idem RAPSS);-
T_HADaa_nnFP;LPP_COD;char;Code référence LPP;-
T_HADaa_nnFP;LPP_PRI_UNI;Num;Prix d'achat unitaire;-
T_HADaa_nnFP;LPP_PU_DEV;Num;Tarif référence LPP Prix Unitaire sur devis;-
T_HADaa_nnFP;LPP_QUA;Num;Quantité;-
T_HADaa_nnFP;MNT_UNI_ECA;Num;Montant unitaire de l'écart indemnisable;-
T_HADaa_nnFP;RHAD_NUM;char;Numéro séquentiel d'entrée (idem RAPSS);-
T_HADaa_nnFP;TIP_PRS_IDE;Num;Code LPP (13 c);-
T_HADaa_nnFP;TOT_MNT_ECA;Num;Montant total de l'écart indemnisable;-
T_HADaa_nnFP;TYP_ART;char;Type d'enregistrement;-
T_HADaa_nnEHPA;ANN;Char;Année période;-
T_HADaa_nnEHPA;DAT_DEB_CON;Char;Date de début de la convention;-
